tweet_id,raw,status,ig_outgroup,dehumanization,grievance,glorification,mobilization,threat
ru129a3b76eb,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru0a49210eb0,"{""labels"": []}",ok,0,0,0,0,0,0
ruaed1c7938c,"{""labels"": []}",ok,0,0,0,0,0,0
ruc7ad4ac638,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ruad703ad347,"{""labels"": []}",ok,0,0,0,0,0,0
ru57b927e8fe,"{""labels"": []}",ok,0,0,0,0,0,0
ru53c40fd2ba,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru903a1eb3dc,"{""labels"": [""mobilization"", ""threat""]}",ok,0,0,0,0,1,1
rudcd087605c,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ruc136b175dd,"{""labels"": []}",ok,0,0,0,0,0,0
rue83d7bbcc2,"{""labels"": []}",ok,0,0,0,0,0,0
ru1179eebb13,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
rua23f22ca46,"{""labels"": [""dehumanization"", ""grievance"", ""mobilization"", ""threat""]}",ok,0,1,1,0,1,1
ru1c4041c08b,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru89b7e372b4,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rub9da4b6813,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
rucb6acd8207,"{""labels"": [""dehumanization"", ""grievance"", ""mobilization"", ""threat""]}",ok,0,1,1,0,1,1
ru86ebe68a05,"{""labels"": []}",ok,0,0,0,0,0,0
rue370e4edd6,"{""labels"": []}",ok,0,0,0,0,0,0
ru1403ad041e,"{""labels"": []}",ok,0,0,0,0,0,0
ru8a19a79bd4,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru70c3e2de5e,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru3155d2737c,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru9f5256ad83,"{""labels"": []}",ok,0,0,0,0,0,0
ruc4a864cbe1,"{""labels"": []}",ok,0,0,0,0,0,0
ru0be1f80e66,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru72fa32370c,"{""labels"": []}",ok,0,0,0,0,0,0
rucdec6d775e,"{""labels"": []}",ok,0,0,0,0,0,0
rufb95eaf66f,"{""labels"": []}",ok,0,0,0,0,0,0
ru284d11683e,"{""labels"": []}",ok,0,0,0,0,0,0
rue2f0b7e1bc,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rud95f6b9e22,"{""labels"": []}",ok,0,0,0,0,0,0
rueff4c44ec8,"{""labels"": [""dehumanization"", ""grievance"", ""mobilization""]}",ok,0,1,1,0,1,0
ru46148d5cc9,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru90532e9d61,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru777d3ef624,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru83af57dd33,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rud98bc7fede,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
rud3a9a44b08,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru5bf482375e,"{""labels"": []}",ok,0,0,0,0,0,0
ru494ac40657,"{""labels"": []}",ok,0,0,0,0,0,0
ru267c21f6df,"{""labels"": []}",ok,0,0,0,0,0,0
rua745ac2039,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru618c7f99bf,"{""labels"": []}",ok,0,0,0,0,0,0
ruc05889f88a,"{""labels"": []}",ok,0,0,0,0,0,0
ruc4ee4ec1aa,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ruef6863e589,"{""labels"": []}",ok,0,0,0,0,0,0
ruf5b1732bcc,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru85211a3fdf,"{""labels"": []}",ok,0,0,0,0,0,0
ru1b67351665,"{""labels"": []}",ok,0,0,0,0,0,0
ru4bb1358b4a,"{""labels"": [""dehumanization"", ""mobilization""]}",ok,0,1,0,0,1,0
ru1f14216166,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru6e30298356,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru0650e84e2e,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ruaccf47eebe,"{""labels"": []}",ok,0,0,0,0,0,0
rua995185041,"{""labels"": []}",ok,0,0,0,0,0,0
ru8c52962f5c,"{""labels"": []}",ok,0,0,0,0,0,0
rucd1e657897,"{""labels"": []}",ok,0,0,0,0,0,0
ru466616703e,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
rue44e2ac2fa,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru056d70f12d,"{""labels"": []}",ok,0,0,0,0,0,0
rub592ec9417,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru95c4b91688,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
rue3a664b98c,"{""labels"": []}",ok,0,0,0,0,0,0
ru18ff1bd1ea,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rue0b66e97c5,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru812a9b5ead,"{""labels"": []}",ok,0,0,0,0,0,0
ru76a7c912e4,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
rud18f3fde2c,"{""labels"": []}",ok,0,0,0,0,0,0
rudb0e8db447,"{""labels"": []}",ok,0,0,0,0,0,0
ru6ca583495a,"{""labels"": []}",ok,0,0,0,0,0,0
rua8117627a9,"{""labels"": []}",ok,0,0,0,0,0,0
ru3be07c0b6a,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru0bce59b9ec,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru4d84b09637,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ruf17b2a442b,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru29795c6ddf,"{""labels"": []}",ok,0,0,0,0,0,0
rud055b4c6d6,"{""labels"": [""ig_outgroup"", ""dehumanization"", ""mobilization"", ""threat""]}",ok,1,1,0,0,1,1
rubc370e18ff,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru64b87f5881,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
rubf887dfb4d,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru65717659bc,"{""labels"": []}",ok,0,0,0,0,0,0
ru0ef9d19b7f,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
rufae0283c67,"{""labels"": []}",ok,0,0,0,0,0,0
rua86bbf293a,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
rueded6bf893,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru8a6d4ba3c7,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ruc445ea34ea,"{""labels"": []}",ok,0,0,0,0,0,0
ru26c99f95a8,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru113b76eadf,"{""labels"": []}",ok,0,0,0,0,0,0
rudb60ea4495,"{""labels"": []}",ok,0,0,0,0,0,0
ruddc29fca14,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru3cde45e6dc,"{""labels"": []}",ok,0,0,0,0,0,0
rufa352211a9,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru7415f1430b,"{""labels"": []}",ok,0,0,0,0,0,0
rue1c88f5c0d,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru653fba5868,"{""labels"": []}",ok,0,0,0,0,0,0
rubcbabb1992,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru603940180b,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru987baaa8db,"{""labels"": []}",ok,0,0,0,0,0,0
rudd60271e98,"{""labels"": []}",ok,0,0,0,0,0,0
ru3e07ee3593,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru45f446bd44,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rub3874ffec5,"{""labels"": []}",ok,0,0,0,0,0,0
ru4be8bd4a3c,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru8aedac4886,"{""labels"": []}",ok,0,0,0,0,0,0
ru9fb1eb0bea,"{""labels"": [""threat""]}",ok,0,0,0,0,0,1
ru65d65fe9ea,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru6704d0b65b,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru9de794b72e,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru58f70c4dbd,"{""labels"": []}",ok,0,0,0,0,0,0
ru4b9c161141,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru372e4ba0dc,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru4261a9e980,"{""labels"": []}",ok,0,0,0,0,0,0
ru31508beda1,"{""labels"": []}",ok,0,0,0,0,0,0
ruc418ec88af,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rufcbc557355,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru5b90d63a13,"{""labels"": []}",ok,0,0,0,0,0,0
ru3cd89ebce8,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
ru66389fdaac,"{""labels"": []}",ok,0,0,0,0,0,0
rued71131479,"{""labels"": []}",ok,0,0,0,0,0,0
ru4e6fca5b72,"{""labels"": []}",ok,0,0,0,0,0,0
ru9bac0e418b,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru0234115148,"{""labels"": [""dehumanization"", ""threat""]}",ok,0,1,0,0,0,1
ru3dfeaa9c21,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruef63fbe5ed,"{""labels"": []}",ok,0,0,0,0,0,0
ruace3b11f25,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
rucf1264218c,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rudbdee6c407,"{""labels"": []}",ok,0,0,0,0,0,0
ru60579f1a2d,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru4584372bb0,"{""labels"": []}",ok,0,0,0,0,0,0
rue82acb9b45,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru249614b260,"{""labels"": []}",ok,0,0,0,0,0,0
ruf1d177ff7d,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ruf67f9670d2,"{""labels"": []}",ok,0,0,0,0,0,0
ru054e20ba60,"{""labels"": []}",ok,0,0,0,0,0,0
ru1746669db1,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rud03e1528c1,"{""labels"": []}",ok,0,0,0,0,0,0
rue67842569d,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru0ba1d92521,"{""labels"": [""dehumanization"", ""threat""]}",ok,0,1,0,0,0,1
ru11a37c6913,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rud81530f549,"{""labels"": [""dehumanization"", ""threat""]}",ok,0,1,0,0,0,1
ru0ec0f15d61,"{""labels"": []}",ok,0,0,0,0,0,0
ru980a71caa0,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rue383a6c677,"{""labels"": []}",ok,0,0,0,0,0,0
ru53e09aefbe,"{""labels"": []}",ok,0,0,0,0,0,0
ruc0700bbb05,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru937a7997a4,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru173c693ac7,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru62f04f4f87,"{""labels"": []}",ok,0,0,0,0,0,0
rucde372001d,"{""labels"": []}",ok,0,0,0,0,0,0
ru954dab14d4,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
rufbb43504ac,"{""labels"": []}",ok,0,0,0,0,0,0
rua6b5e3cc21,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
rucdb84fc587,"{""labels"": []}",ok,0,0,0,0,0,0
ru39d18311b0,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru1d6b63ce69,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru9cbc4c798c,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru9bfcc4315f,"{""labels"": []}",ok,0,0,0,0,0,0
ru6121e7d1bd,"{""labels"": []}",ok,0,0,0,0,0,0
rua62dbae268,"{""labels"": []}",ok,0,0,0,0,0,0
ru1c63d378cd,"{""labels"": [""threat""]}",ok,0,0,0,0,0,1
ru5e3a7329dc,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru77ee44349e,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru0594910038,"{""labels"": []}",ok,0,0,0,0,0,0
ru85b5c80c1b,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
rud8baaeb77d,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruafe8a758d1,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru8a3643c53c,"{""labels"": []}",ok,0,0,0,0,0,0
ru936fc0d8e0,"{""labels"": []}",ok,0,0,0,0,0,0
ru395e4c1dd6,"{""labels"": []}",ok,0,0,0,0,0,0
rudbefa0678c,"{""labels"": [""dehumanization"", ""grievance"", ""mobilization"", ""threat""]}",ok,0,1,1,0,1,1
ruf7d8b32219,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru7862e019d3,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruc2b1f1c0b4,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru8556030e9f,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruc1315979e1,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruf204ec1bd7,"{""labels"": []}",ok,0,0,0,0,0,0
ru335bfb0d2c,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rufd04042254,"{""labels"": []}",ok,0,0,0,0,0,0
ru31192a9454,"{""labels"": []}",ok,0,0,0,0,0,0
ru774eca5ce9,"{""labels"": []}",ok,0,0,0,0,0,0
ruc1400ebce1,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru61fa871fc3,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rubd4953e31e,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru5c5e8ba86c,"{""labels"": []}",ok,0,0,0,0,0,0
ru3dbf7a152f,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rua15e7034ba,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
rucff44272a8,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru0e10f9babc,"{""labels"": []}",ok,0,0,0,0,0,0
rucb1f5cef86,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rudebe01d447,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
ru5539294a71,"{""labels"": []}",ok,0,0,0,0,0,0
ru3a8181c038,"{""labels"": []}",ok,0,0,0,0,0,0
ru6d0d4c7892,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rucd26bf06dd,"{""labels"": [""ig_outgroup"", ""dehumanization"", ""grievance""]}",ok,1,1,1,0,0,0
ru42e23d6b75,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru3bed4cd9fe,"{""labels"": []}",ok,0,0,0,0,0,0
rueef139fa92,"{""labels"": []}",ok,0,0,0,0,0,0
rue6540c0bb8,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru2694941f0c,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruffa5c8dc5a,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru2015a6173b,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru0cf3e32706,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru53264c9a1a,"{""labels"": []}",ok,0,0,0,0,0,0
ru9c7f6c0d39,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru166eb1f0a9,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruaf4b14c98f,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rudcc314ecf8,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruc52d42d777,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rub03606a54f,"{""labels"": [""threat""]}",ok,0,0,0,0,0,1
ru7bc4acd724,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru6b4b9a36ba,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ruabbe12acda,"{""labels"": []}",ok,0,0,0,0,0,0
ru2ae4ec894e,"{""labels"": []}",ok,0,0,0,0,0,0
ruc5f55769c2,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruffe8ba2110,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru736c6a24e5,"{""labels"": []}",ok,0,0,0,0,0,0
ruca7048ac27,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ruca11b651d1,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru4fbda32c30,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru9928bdc088,"{""labels"": [""threat""]}",ok,0,0,0,0,0,1
ru04ab28b5bb,"{""labels"": [""grievance"", ""mobilization"", ""dehumanization""]}",ok,0,1,1,0,1,0
ruf51cb45624,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
rufa6d9fc369,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ruf2567b0237,"{""labels"": []}",ok,0,0,0,0,0,0
ruda1ca2110f,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru5411f5d3ce,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru0cb1cfb914,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru2c79381e65,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru6dbded980d,"{""labels"": []}",ok,0,0,0,0,0,0
rubbe48b71ac,"{""labels"": []}",ok,0,0,0,0,0,0
ru1b3aba21d4,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru9e14a8c507,"{""labels"": []}",ok,0,0,0,0,0,0
rufb97885e42,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru987aac8624,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru7107c166a5,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru74eef57af1,"{""labels"": []}",ok,0,0,0,0,0,0
ru15eaa5be00,"{""labels"": []}",ok,0,0,0,0,0,0
ru5057849dcd,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru6a0b1caecd,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru8e6c56536d,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruc38c71d59f,"{""labels"": []}",ok,0,0,0,0,0,0
ru6936805aee,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru7c437a459b,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rud3edfac130,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru90f0d38e98,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru22e9fde894,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
ru5eea089802,"{""labels"": []}",ok,0,0,0,0,0,0
ru520d18687f,"{""labels"": []}",ok,0,0,0,0,0,0
rue700969184,"{""labels"": []}",ok,0,0,0,0,0,0
ru4c25014b46,"{""labels"": [""mobilization"", ""threat""]}",ok,0,0,0,0,1,1
ru9ad208e115,"{""labels"": []}",ok,0,0,0,0,0,0
ruc9645d4f6e,"{""labels"": []}",ok,0,0,0,0,0,0
ru22f3f7148e,"{""labels"": []}",ok,0,0,0,0,0,0
ru66c2f2a17b,"{""labels"": []}",ok,0,0,0,0,0,0
rub711a60c33,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru1c64000ec6,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruea02446e71,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru6eacc563c3,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru28ecd15b44,"{""labels"": [""mobilization"", ""threat""]}",ok,0,0,0,0,1,1
ru00e1412589,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru3f2724c20a,"{""labels"": []}",ok,0,0,0,0,0,0
ruaee060028e,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru5e3809cf59,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
rude6a7085fc,"{""labels"": []}",ok,0,0,0,0,0,0
ruc9dc3fca7c,"{""labels"": [""ig_outgroup"", ""dehumanization"", ""mobilization""]}",ok,1,1,0,0,1,0
ru94e6270434,"{""labels"": []}",ok,0,0,0,0,0,0
ru3443ed716f,"{""labels"": [""grievance"", ""dehumanization"", ""mobilization""]}",ok,0,1,1,0,1,0
ru330dd86e47,"{""labels"": []}",ok,0,0,0,0,0,0
ru1e70add771,"{""labels"": []}",ok,0,0,0,0,0,0
ruc7e18ed5f6,"{""labels"": []}",ok,0,0,0,0,0,0
ru2074b27ab6,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru62341a45b0,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rua7ac481201,"{""labels"": [""dehumanization"", ""mobilization""]}",ok,0,1,0,0,1,0
ru9ab70ac489,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru5970760db9,"{""labels"": []}",ok,0,0,0,0,0,0
ru0fd966afb4,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru32c80c9764,"{""labels"": []}",ok,0,0,0,0,0,0
ru1a3f4256a3,"{""labels"": []}",ok,0,0,0,0,0,0
rub52c656e91,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru71a9156ca5,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru8b86312843,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru36af88aa10,"{""labels"": []}",ok,0,0,0,0,0,0
rua8c98ab4e3,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru5da47af87b,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru8d37cd366b,"{""labels"": []}",ok,0,0,0,0,0,0
ru7d889f8dd1,"{""labels"": []}",ok,0,0,0,0,0,0
ru17a4599b9b,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru08273f4849,"{""labels"": []}",ok,0,0,0,0,0,0
rua404a2b2f0,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruc2d8215fda,"{""labels"": [""dehumanization"", ""mobilization"", ""threat""]}",ok,0,1,0,0,1,1
ru2ee254e8a8,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru79f0b48837,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ruf622aa34de,"{""labels"": [""grievance"", ""dehumanization"", ""mobilization"", ""threat""]}",ok,0,1,1,0,1,1
rucdba365ba6,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rua32bc4b29d,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru5188c17c56,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru60a7ebd372,"{""labels"": []}",ok,0,0,0,0,0,0
ru4fcf166eb0,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru93f886a84f,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
rub10390a2a9,"{""labels"": [""ig_outgroup"", ""dehumanization"", ""mobilization"", ""threat""]}",ok,1,1,0,0,1,1
rue345d6b23f,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru402c7c806d,"{""labels"": []}",ok,0,0,0,0,0,0
ru77ceeaeed3,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru470191f311,"{""labels"": []}",ok,0,0,0,0,0,0
rua92086ef4e,"{""labels"": []}",ok,0,0,0,0,0,0
ruc764bc42ba,"{""labels"": [""dehumanization"", ""threat""]}",ok,0,1,0,0,0,1
ru49e02babb6,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru5c3e429e8c,"{""labels"": [""grievance"", ""mobilization"", ""threat""]}",ok,0,0,1,0,1,1
rue1c7812893,"{""labels"": []}",ok,0,0,0,0,0,0
rub7e7360dff,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru24b4c77be7,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru543bf12a5e,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru5e85ac7589,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru3df53b071f,"{""labels"": []}",ok,0,0,0,0,0,0
rucc2fadf97d,"{""labels"": []}",ok,0,0,0,0,0,0
rud0d212363c,"{""labels"": []}",ok,0,0,0,0,0,0
ru8483c0a80c,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru8ef09eba34,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru88df3e90c6,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru0530aae474,"{""labels"": []}",ok,0,0,0,0,0,0
ru3ef399da78,"{""labels"": []}",ok,0,0,0,0,0,0
ru874c57c874,"{""labels"": []}",ok,0,0,0,0,0,0
ru55169bf66f,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rud606e638c3,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ruc8c7658840,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
rua07a79173a,"{""labels"": [""dehumanization"", ""grievance"", ""mobilization"", ""threat""]}",ok,0,1,1,0,1,1
ru5b60a29f09,"{""labels"": []}",ok,0,0,0,0,0,0
ru348b776e65,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru4e46df9688,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ruf28fa5e3f5,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
rua926925e17,"{""labels"": [""dehumanization"", ""threat""]}",ok,0,1,0,0,0,1
ruea81378308,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru620bfd38fd,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru64f0714c07,"{""labels"": []}",ok,0,0,0,0,0,0
