tweet_id,ig_outgroup,dehumanization,grievance,glorification,mobilization,threat,split,source,violence_dehum
ru28ecd15b44,0,0,0,0,0,0,mined_320,both-agree,0
ru00e1412589,0,0,0,0,0,0,mined_320,both-agree,0
ru3f2724c20a,0,0,0,0,0,0,mined_320,both-agree,0
ruaee060028e,0,0,0,0,0,0,mined_320,both-agree,0
ru5e3809cf59,0,0,0,0,0,0,mined_320,both-agree,0
rude6a7085fc,0,0,0,0,0,0,mined_320,both-agree,0
ruc9dc3fca7c,0,0,0,0,0,0,mined_320,both-agree,0
ru94e6270434,0,0,0,0,0,0,mined_320,both-agree,0
ru3443ed716f,0,0,0,0,0,0,mined_320,both-agree,0
ru330dd86e47,0,0,0,0,0,0,mined_320,both-agree,0
ru1e70add771,0,0,0,0,0,0,mined_320,both-agree,0
ruc7e18ed5f6,0,0,0,0,0,0,mined_320,both-agree,0
ru2074b27ab6,1,0,0,0,0,0,mined_320,both-agree,0
ru62341a45b0,0,0,0,0,0,0,mined_320,both-agree,0
rua7ac481201,1,0,0,0,1,0,mined_320,both-agree,0
ru9ab70ac489,0,0,0,0,0,0,mined_320,both-agree,0
ru5970760db9,0,0,0,0,0,0,mined_320,both-agree,0
ru0fd966afb4,0,0,0,0,0,0,mined_320,both-agree,0
ru32c80c9764,0,0,0,0,0,0,mined_320,both-agree,0
ru1a3f4256a3,0,0,0,0,0,0,mined_320,both-agree,0
rub52c656e91,0,0,0,0,0,0,mined_320,both-agree,0
ru71a9156ca5,1,0,0,0,0,0,mined_320,both-agree,0
ru8b86312843,0,0,0,0,0,0,mined_320,both-agree,0
ru36af88aa10,0,0,0,0,0,0,mined_320,both-agree,0
rua8c98ab4e3,0,0,0,0,0,0,mined_320,both-agree,0
ru5da47af87b,0,0,0,0,0,0,mined_320,both-agree,0
ru8d37cd366b,0,0,0,0,0,0,mined_320,both-agree,0
ru7d889f8dd1,0,0,0,0,0,0,mined_320,both-agree,0
ru17a4599b9b,0,0,0,0,0,0,mined_320,both-agree,0
ru08273f4849,1,0,0,0,0,0,mined_320,both-agree,0
rua404a2b2f0,0,0,0,0,0,0,mined_320,both-agree,0
ruc2d8215fda,0,0,0,0,1,1,mined_320,both-agree,0
ru2ee254e8a8,0,0,1,0,0,0,mined_320,both-agree,0
ru79f0b48837,0,0,0,0,0,0,mined_320,both-agree,0
ruf622aa34de,0,0,0,0,0,0,mined_320,both-agree,0
rucdba365ba6,0,0,0,0,0,0,mined_320,both-agree,0
rua32bc4b29d,0,0,0,0,0,0,mined_320,both-agree,0
ru5188c17c56,1,0,0,0,0,0,mined_320,both-agree,0
ru60a7ebd372,0,0,0,0,0,0,mined_320,both-agree,0
ru4fcf166eb0,1,0,0,0,0,0,mined_320,both-agree,0
ru93f886a84f,0,0,0,0,0,0,mined_320,both-agree,0
rub10390a2a9,1,0,0,0,1,1,mined_320,both-agree,0
rue345d6b23f,0,0,0,0,0,0,mined_320,both-agree,0
ru402c7c806d,0,0,0,0,0,0,mined_320,both-agree,0
ru77ceeaeed3,0,0,0,0,0,0,mined_320,both-agree,0
ru470191f311,0,0,0,0,0,0,mined_320,both-agree,0
rua92086ef4e,0,0,0,0,0,0,mined_320,both-agree,0
ruc764bc42ba,0,0,0,0,1,1,mined_320,both-agree,0
ru49e02babb6,0,0,0,0,0,0,mined_320,both-agree,0
ru5c3e429e8c,1,0,0,0,0,0,mined_320,both-agree,0
rue1c7812893,0,0,0,0,0,0,mined_320,both-agree,0
rub7e7360dff,0,0,0,0,0,0,mined_320,both-agree,0
ru24b4c77be7,0,0,0,0,0,0,mined_320,both-agree,0
ru543bf12a5e,0,0,0,0,0,0,mined_320,both-agree,0
ru5e85ac7589,0,0,0,0,0,0,mined_320,both-agree,0
ru3df53b071f,0,0,0,0,0,0,mined_320,both-agree,0
rucc2fadf97d,0,0,0,0,0,0,mined_320,both-agree,0
rud0d212363c,0,0,0,0,0,0,mined_320,both-agree,0
ru8483c0a80c,0,0,0,0,0,1,mined_320,both-agree,0
ru8ef09eba34,0,0,0,0,0,0,mined_320,both-agree,0
ru88df3e90c6,0,0,0,0,0,0,mined_320,both-agree,0
ru0530aae474,0,0,0,0,0,0,mined_320,both-agree,0
ru3ef399da78,0,0,0,0,0,0,mined_320,both-agree,0
ru874c57c874,0,0,0,0,0,0,mined_320,both-agree,0
ru55169bf66f,0,0,0,0,0,0,mined_320,both-agree,0
rud606e638c3,0,0,0,1,1,0,mined_320,both-agree,1
ruc8c7658840,0,0,0,0,0,0,mined_320,both-agree,0
rua07a79173a,1,1,1,0,0,0,mined_320,both-agree,1
ru5b60a29f09,0,0,0,0,0,0,mined_320,both-agree,0
ru348b776e65,0,0,0,0,0,1,mined_320,both-agree,0
ru4e46df9688,1,0,0,0,0,0,mined_320,both-agree,0
ruf28fa5e3f5,0,0,0,0,0,1,mined_320,both-agree,0
rua926925e17,0,0,1,0,0,1,mined_320,both-agree,0
ruea81378308,0,0,0,0,0,0,mined_320,both-agree,0
ru620bfd38fd,0,0,0,0,0,0,mined_320,both-agree,0
ru64f0714c07,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru0426e82f17,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru4777c0bfa3,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rued78fff7f6,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru4f895b19c4,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru3d498bfee3,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru1b3b1114c8,0,0,1,0,0,0,solo2_200_relabelled,both-agree,0
ru90e719a1c5,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru82a5015c90,1,1,0,0,0,0,solo2_200_relabelled,both-agree,1
ru2a1b2881eb,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru4600e3e87f,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru5b926976d1,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru9651dffee5,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruaacbfb8908,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru88859ba779,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru3824368fa9,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru674a7ed0e5,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru1df47dd235,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rudd173bb3cd,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru89efd2cf62,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rud659518e8e,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru280adb3738,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru7896fc4b75,0,0,0,0,1,0,solo2_200_relabelled,both-agree,0
ru1dea069425,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rud683befe78,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru2f0fb8373c,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru934cd9b23f,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruedc0e86a8c,0,0,0,0,0,1,solo2_200_relabelled,both-agree,0
ru3134033638,1,0,0,0,1,1,solo2_200_relabelled,both-agree,0
ru82c7f12e8c,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru6a98a6941c,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rued8583b2b9,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruaee58e7de8,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru1228a4b884,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rud9da97936e,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru8256f82142,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rub188469fb9,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru74918f43f2,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rub32c7fddad,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru08fa724b11,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru3da57a2129,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru4eb354b70f,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru607a4984dc,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru081c87e476,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rudd33128e2e,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru1dc5e275e7,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru7e71809363,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru0966e2e85d,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru6ab048ad9c,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru713e526873,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru8d38ee7e2c,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru9bdc2ab970,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru0c0413f70f,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru1dab3d8ea2,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru89e28562d8,1,0,1,0,0,0,solo2_200_relabelled,both-agree,0
ru2f0214beed,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru87f9ad317d,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rub8a8975661,1,1,0,1,0,0,solo2_200_relabelled,both-agree,1
ru3943fcc495,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru6763ccb1c4,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rua74a756288,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rubdf1ff0638,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru9a934ae07f,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruc78eeb6328,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru7eda4951a3,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru12c904819a,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rua6c7ef902e,1,1,0,0,0,0,solo2_200_relabelled,both-agree,1
rua3e846a389,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru819d22c470,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rub56229b0d9,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru8cf802b58b,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rub9a382ad80,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru772413ddb2,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru99cb9b8432,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru9ac02d17df,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru30f208263e,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rudcda23d1c2,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rue6997741bd,0,1,0,0,0,0,solo2_200_relabelled,both-agree,1
ru7f2a57200c,1,1,0,0,0,0,solo2_200_relabelled,both-agree,1
ru11ef23b4ac,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruc83dbbf8e4,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rue0fd234184,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rudb87078385,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru33786bc244,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru22456d3deb,0,0,0,0,0,1,solo2_200_relabelled,both-agree,0
ruf24c8a4493,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru71e27a3f86,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru28d2892dc4,1,0,0,0,1,1,solo2_200_relabelled,both-agree,0
ru4282dc01d2,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rue7c40e40ae,0,0,1,0,0,0,solo2_200_relabelled,both-agree,0
ru33951ca2ab,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruf75d9ff5b0,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru1d6cea85b6,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rubb6b8d4af1,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru9c5488fa1b,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rue58bf4236b,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru3806286173,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru7a0ca247a2,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru816a943747,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru3a97250469,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru11e12dadf4,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru72f08dd721,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rue02350a3e4,0,0,0,0,1,1,solo2_200_relabelled,both-agree,0
ru2f5714fd34,1,1,0,0,0,0,solo2_200_relabelled,both-agree,1
ru578fe3887a,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruc28f5c4304,1,0,1,0,0,0,solo2_200_relabelled,both-agree,0
rubf6d9f0dc6,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru5ac9186991,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru4b8fe7373d,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru218298a5ab,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruaecd1a8da6,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruc0d190dba5,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rud9cb699b09,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruee67bff0a4,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruccc0730a12,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rub047b848b3,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rufe56338e93,1,1,0,0,0,0,solo2_200_relabelled,both-agree,1
ru0e60e9baec,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rua9b2ff9044,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru3b9a921fa1,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru00aa028805,1,0,0,0,1,0,solo2_200_relabelled,both-agree,0
ru256bb6416b,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruce223badf8,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru1bc2625f11,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru28f0ced327,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru65db51f277,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru1294d54b92,0,0,0,0,1,1,solo2_200_relabelled,both-agree,0
rueab802a3b2,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru916d85cea3,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru00527ef8a6,1,1,0,0,0,0,solo2_200_relabelled,both-agree,1
ru569eaf9a9d,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rudbcfd6e978,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru83d1f5383b,1,1,0,0,0,0,solo2_200_relabelled,both-agree,1
ru5cfb1d6b08,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru7ab783c4a3,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru31fe635f5d,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruf36ce57a49,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru04379b10fd,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru9f4848c051,1,1,0,0,1,1,solo2_200_relabelled,both-agree,1
rue14afcd65b,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru1320255d13,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru0ca7de9dc6,0,0,0,0,1,0,solo2_200_relabelled,both-agree,0
ru2e097a2e75,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru606414faa1,1,0,1,0,0,0,solo2_200_relabelled,both-agree,0
ru8e75444149,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru6b919eaa98,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru923ef11823,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru94e03145af,0,0,1,0,0,0,solo2_200_relabelled,both-agree,0
ru9c855f214a,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruc1a904743d,0,0,1,0,0,0,solo2_200_relabelled,both-agree,0
ru7e7d895f07,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru5b8cb22b19,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru4ee1b780f6,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rua6ef789e4a,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru95e3434cc4,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru182824d858,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru47b0b9ce93,1,1,0,0,0,1,solo2_200_relabelled,both-agree,1
ru8b01c57a38,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru29ed1edc6a,0,0,0,0,1,1,solo2_200_relabelled,both-agree,0
ru613edd2060,1,1,0,0,0,0,solo2_200_relabelled,both-agree,1
rua3141f641c,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruee13f88ddb,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru0cb7dbc4ab,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruba3bb1fbb5,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru136e544c76,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru966e84601a,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru36b6318e55,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru3ab3d5d68f,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rua7eb4bb196,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru060492a2b1,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru5ffde9130d,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru3c78837fa5,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruc352abc620,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru94797ff1e7,1,1,0,0,0,0,solo2_200_relabelled,both-agree,1
rudeafee9679,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rua1177f8d0f,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru4590984033,1,0,0,0,0,1,solo2_200_relabelled,both-agree,0
rua8133bc86b,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rua6e39efc19,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru53c2813bb0,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru25fc369ac2,1,0,0,0,1,0,solo2_200_relabelled,both-agree,0
rua5d2da6021,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rub152026c3a,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruf90a144f3c,0,0,0,0,0,1,solo2_200_relabelled,both-agree,0
rub46f17703d,1,1,0,0,0,0,solo2_200_relabelled,both-agree,1
ru0c994dc766,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rud1b2fe1499,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rub5ce99b73c,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru5586a9d4b2,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rufa74ac7ea9,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru097faec5d0,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru0baa5b2c8a,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru5b01862cb1,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru3cc12e9ab2,1,1,0,0,0,0,solo2_200_relabelled,both-agree,1
ru47ea47f9f2,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ru723a2947d4,1,1,0,0,1,1,solo2_200_relabelled,both-agree,1
ru8c2332f81f,1,0,1,0,0,0,solo2_200_relabelled,both-agree,0
rubf9e19cb8d,0,0,0,0,0,0,solo2_200_relabelled,both-agree,0
rua718df06a2,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
ruf79391ac34,1,0,0,0,0,0,solo2_200_relabelled,both-agree,0
